id,x,y,yaw
0,-41.3887,10.6142,2.42988
1,-42.0501,11.3712,2.43337
2,-43.1851,12.6824,2.43639
3,-44.4885,13.8575,2.43607
4,-45.924,15.0734,2.43742
5,-47.1149,16.0928,2.43618
6,-48.7197,17.3093,2.43505
7,-50.256,18.4698,2.43591
8,-51.9952,19.9717,2.43785
9,-53.4015,21.2009,2.44029
10,-54.699,22.2997,2.44207
11,-56.0983,23.7144,2.44272
12,-57.641,25.0533,2.44345
13,-59.0399,26.2158,2.44309
14,-60.3648,27.3449,2.44781
15,-61.5952,28.2515,2.44475
16,-63.1401,29.7077,2.4563
17,-65.0282,31.2948,2.45739
18,-66.4788,32.4916,2.45662
19,-68.723,34.3878,2.45762
20,-69.7951,35.3124,2.4564
21,-71.3456,36.7375,2.45922
22,-73.2951,38.2332,2.46179
23,-74.8301,39.4911,2.46149
24,-76.0318,40.5053,2.45798
25,-77.201,41.6085,2.45447
26,-78.4737,42.624,2.45216
27,-80.0367,43.9282,2.44884
28,-81.6461,45.2216,2.44801
29,-83.0919,46.5146,2.44658
30,-84.5258,47.7624,2.44637
31,-86.0641,49.196,2.4468
32,-87.7047,50.4483,2.44286
33,-89.17,51.5698,2.44068
34,-90.8931,52.772,2.43771
35,-92.2731,54.2831,2.43769
36,-93.8754,55.7766,2.43861
37,-95.4031,56.9409,2.43812
38,-96.485,57.9571,2.43293
39,-97.8202,59.163,2.42811
40,-99.1537,60.5152,2.4222
41,-100.565,61.8943,2.4227
42,-102.101,63.4195,2.42646
43,-103.544,64.9135,2.42821
44,-105.16,66.2576,2.43015
45,-106.451,67.2933,2.42928
46,-107.556,68.5121,2.43093
47,-109.049,69.8756,2.43195
48,-110.63,71.2198,2.43445
49,-111.999,72.3508,2.43654
50,-113.315,73.424,2.43389
51,-114.89,74.8433,2.43363
52,-116.432,75.7987,2.43188
53,-117.779,77.0117,2.43078
54,-119.177,78.2961,2.42967
55,-120.537,79.6024,2.43078
56,-121.796,80.585,2.42751
57,-123.087,81.8835,2.42809
58,-124.529,83.1195,2.42993
59,-125.929,84.3044,2.42992
60,-127.2,85.4885,2.42967
61,-128.578,86.6719,2.42826
62,-129.967,87.8683,2.42835
63,-131.393,89.017,2.42678
64,-132.336,89.9811,2.43095
65,-133.883,91.4758,2.42965
66,-135.445,92.7378,2.42916
67,-136.805,93.9671,2.42838
68,-138.157,95.5001,2.42788
69,-139.492,96.8581,2.4287
70,-140.976,98.1108,2.42759
71,-142.262,99.2379,2.42786
72,-143.375,100.206,2.42942
73,-144.352,101.103,2.43247
74,-145.555,102.508,2.43865
75,-147.598,104.172,2.43293
76,-149.225,105.394,2.43032
77,-150.374,106.511,2.42804
78,-151.993,108.038,2.42483
79,-153.073,108.983,2.42518
80,-154.315,110.014,2.43343
81,-155.62,111.264,2.44058
82,-157.071,112.562,2.44387
83,-158.903,114.047,2.44404
84,-160.385,115.426,2.44703
85,-161.992,116.652,2.44486
86,-163.461,117.941,2.44359
87,-164.815,119.293,2.44378
88,-166.222,120.48,2.4394
89,-167.56,121.658,2.4407
90,-168.988,123.06,2.43934
91,-170.326,124.247,2.4409
92,-171.597,125.552,2.43887
93,-172.929,126.792,2.43904
94,-174.358,127.961,2.44167
95,-175.624,128.976,2.44438
96,-177.488,130.486,2.44774
97,-178.935,131.847,2.44686
98,-180.172,133.079,2.4459
99,-181.537,134.426,2.44338
100,-182.818,135.49,2.44286
101,-184.361,136.861,2.44389
102,-185.987,138.318,2.44308
103,-187.571,139.691,2.44211
104,-188.881,140.802,2.44283
105,-190.004,141.839,2.44293
106,-191.385,143.198,2.43831
107,-192.948,144.574,2.43792
108,-194.398,145.798,2.43915
109,-195.885,146.929,2.43855
110,-197.18,148.006,2.43806
111,-198.728,149.493,2.4376
112,-199.759,150.566,2.43494
113,-200.897,151.337,2.43519
114,-202.121,152.236,2.4338
115,-203.338,153.428,2.4311
116,-204.381,154.552,2.42691
117,-205.59,155.474,2.42539
118,-206.596,156.281,2.42539
119,-207.471,157.033,2.42533
120,-208.265,157.892,2.4245
121,-208.872,158.677,2.42251
122,-209.626,159.404,2.42157
123,-210.475,160.097,2.42114
124,-211.307,160.918,2.42173
125,-212.018,161.588,2.42491
126,-212.647,162.099,2.42745
127,-213.246,162.669,2.42792
128,-214.034,163.373,2.4277
129,-214.879,164.097,2.4302
130,-215.43,164.606,2.43145
131,-215.956,165.166,2.4339
132,-216.485,165.652,2.43485
133,-217.041,165.961,2.43726
134,-217.662,166.238,2.43934
135,-218.154,166.608,2.44267
136,-218.772,167.186,2.44234
137,-219.595,167.797,2.44122
138,-220.314,168.35,2.43891
139,-220.839,168.947,2.4377
140,-221.441,169.68,2.43597
141,-222.092,170.334,2.43586
142,-222.81,170.982,2.4335
143,-223.676,171.76,2.43407
144,-224.68,172.642,2.43496
145,-225.582,173.54,2.4358
146,-226.62,174.217,2.43585
147,-227.522,175.117,2.4353
148,-228.523,176.117,2.43491
149,-229.816,177.417,2.43826
150,-230.816,178.324,2.43934
151,-232.061,179.373,2.43818
152,-233.409,180.374,2.43855
153,-234.991,181.722,2.43943
154,-236.171,182.801,2.44011
155,-237.324,183.903,2.43874
156,-238.838,185.143,2.43671
157,-240.137,186.301,2.43703
158,-241.777,187.705,2.4358
159,-243.364,189.059,2.43361
160,-245.044,190.3,2.43315
161,-246.586,191.623,2.43246
162,-248.338,193.189,2.4367
163,-249.8,194.461,2.44005
164,-251.039,195.757,2.44231
